StoreName,City,Province,FullProvinceName,Address,PostalCode,Latitude,Longitude
Value Buds at Willow Park,CALGARY,AB,Alberta,B252-10816 MACLEOD TRAIL SE,T2J 5N8,50.9567673,-114.0688642
Value Buds at Woodbine,CALGARY,AB,Alberta,206-2525 WOODVIEW DR SW,T2W 4N4,50.9408572,-114.1214483
Vincanna Cannabis,CALGARY,AB,Alberta,B108-3709 26 AVE NE,T1Y 4S3,51.0774927,-113.980489
Westleaf Labs LP,CALGARY,AB,Alberta,710-530 8 AVENUE SW,T2P 3S8,51.0464192,-114.0731632
Zelca,CALGARY,AB,Alberta,UNIT D-2121 39 AVENUE NE,T2E 6R7,51.0880209,-114.0098274
Country Cannabis Store,CALMAR,AB,Alberta,4910 50 AVENUE,T0C 0V0,53.2652313,-113.8044104
Canna Cabana,CAMROSE,AB,Alberta,360-6805 48 AVE,T4V 4W1,53.0174836,-112.8602634
Grand Park Camrose Cannabis,CAMROSE,AB,Alberta,6018 48 AVE,T4V 0K3,53.0185456,-112.8434295
Green Solution Cannabis,CAMROSE,AB,Alberta,205-5703 48 AVE,T4V 0J9,53.0174025,-112.8387846
Headstone Cannabis Corporation,CAMROSE,AB,Alberta,20149 TOWNSHIP ROAD 462,T4V 2M9,52.9598669,-112.6071304
Lucky Buds,CAMROSE,AB,Alberta,5011 49 STREET,T4V 1N5,53.0224847,-112.8227566
Plantlife,CAMROSE,AB,Alberta,160-6800 48 AVE,T4V 4T1,53.0194326,-112.8620717
Rosebud Cannabis,CAMROSE,AB,Alberta,3912 44 AVE,T4V 3H2,53.0110318,-112.8083579
Canmore Cannabis Company,CANMORE,AB,Alberta,900B 7 AVENUE,T1W 2B6,51.0894892,-115.3606359
Canna Cabana,CANMORE,AB,Alberta,C-1702 BOW VALLEY TRAIL,T1W 1N5,51.0962632,-115.3575267
Fire & Flower Cannabis Co.,CANMORE,AB,Alberta,C108-1120 RAILWAY AVE,T1W 1P4,51.091907,-115.3560115
FOUR20 Premium Market,CANMORE,AB,Alberta,113-712 BOW VALLEY TRAIL,T1W 2H4,51.088841,-115.349044
Value Buds - Old Canmore,CANMORE,AB,Alberta,117-302 OLD CANMORE RD,T1W 0L5,51.0884799,-115.34662
Out West Cannabis,CAROLINE,AB,Alberta,5004 49 AVENUE,T0M 0M0,52.0929609,-114.7397015
123 Cannabis,CARSTAIRS,AB,Alberta,802 CENTRE STREET,T0M 0N0,51.567117,-114.0959838
Luminous Leaf,CARSTAIRS,AB,Alberta,B-507 10 AVENUE,T0M 0N0,51.562795,-114.0979173
Gosal Cannabis,CASTOR,AB,Alberta,4316 48 AVENUE,T0C 0X0,52.2189642,-111.9125234
Bud Mart,CHESTERMERE,AB,Alberta,107-100 RAINBOW RD,T1X 0V2,51.025011,-113.8415467
Lake City Cannabis,CHESTERMERE,AB,Alberta,102-109 EAST CHESTERMERE DR,T1X 1A1,51.0517964,-113.8164101
Plantlife,CHESTERMERE,AB,Alberta,205-175 CHESTERMERE STATION WAY,T1X 1V2,51.0496,-113.827545
Cannabis 4 Less,CLAIRMONT,AB,Alberta,101-9915 102 AVE,T8X 5A4,55.25942,-118.79372
Nectur Solventless,CLAIRMONT,AB,Alberta,6902 98 ST  UNIT 110,T8X 5A1,55.2307505,-118.7904367
URBN Leaf Cannabis Company,CLAIRMONT,AB,Alberta,7201 99 ST,T8X 5B1,55.2332247,-118.7926152
Range Bud Supply,CLARESHOLM,AB,Alberta,4817 1 STREET,T0L 0T0,50.0249499,-113.58176
Pete's Budz,CLUNY,AB,Alberta,105 2 ST,T0J 0S0,50.8384954,-112.869789
Boxcar Bud Supply,COALDALE,AB,Alberta,1908 18 STREET,T1M 1M7,49.7279159,-112.6198944
Urban Leaf,COALHURST,AB,Alberta,102 SPRUCE DRIVE,T0L 0V0,49.7447049,-112.9356399
Canna Cabana,COCHRANE,AB,Alberta,1109-4A RIVER HEIGHTS DR,T4C 2T8,51.1616261,-114.4682425
Canna Cabana,COCHRANE,AB,Alberta,5-122 4 AVENUE W,T4C 1A9,51.1919159,-114.4707851
Cannabis Run,COCHRANE,AB,Alberta,2125-239 GRIFFIN RD E,T4C 2B9,51.1830919,-114.4659821
Celestial Buds,COCHRANE,AB,Alberta,2105-23 HEARTLAND BOULEVARD,T4C 2V4,51.20331,-114.50555
COLACREATIV CORP.,COCHRANE,AB,Alberta,217 FIRESIDE DR,T4C 2L4,51.15533,-114.4791
Hybrix Farms,COCHRANE,AB,Alberta,94 ROLLING RANGE ESTATE,T4C 2A3,51.1668704,-114.4815112
In N Out Cannabis,COCHRANE,AB,Alberta,2-300 5 AVE W,T4C 2A7,51.1846712,-114.4776241
Kuush,COCHRANE,AB,Alberta,2101-101 SUNSET DR,T4C 0W8,51.2131709,-114.4721991
Plantlife,COCHRANE,AB,Alberta,25-31 BOW ST COMMON,T4C 2N1,51.1874655,-114.469527
Canna Cabana,COLD LAKE,AB,Alberta,5308 50 AVENUE,T9M 1S2,54.41361,-110.2121891
Canna Cabana,COLD LAKE,AB,Alberta,5-1020 8 AVENUE,T9M 1K2,54.4646006,-110.1757693
Canna Cold Lake,COLD LAKE,AB,Alberta,1004-5101 46 AVE,T9M 0C8,54.4084119,-110.2084532
Fire & Flower Cannabis Co.,COLD LAKE,AB,Alberta,24B & 25-6503 51 STREET,T9M 1C8,54.4326529,-110.2040904
Green C.H.E.,COLD LAKE,AB,Alberta,8-901 10 STREET,T9M 1N2,54.4636745,-110.1733312
Spiritleaf - Cold Lake,COLD LAKE,AB,Alberta,4002 50 ST,T9M 1S6,54.4042949,-110.2062357
123 Cannabis,CROSSFIELD,AB,Alberta,1314 RAILWAY STREET,T0M 0S0,51.428864,-114.0278101
GoodVibes Cannabis of Crossfield,CROSSFIELD,AB,Alberta,900 RAILWAY STREET,T0M 0S0,51.4248825,-114.0300417
Bud Mart,DIDSBURY,AB,Alberta,A2-2409 16 STREET,T0M 0W0,51.6646946,-114.1309356
Didsbury Cannabis Mart,DIDSBURY,AB,Alberta,20-1602 20 STREET,T0M 0W0,51.6569659,-114.1378428
Budget Buds,DRAYTON VALLEY,AB,Alberta,104-4930 55 AVE,T7A 1W2,53.2284933,-114.9747604
Canna Cabana,DRAYTON VALLEY,AB,Alberta,107-4341 50 ST,T7A 1M4,53.2151965,-114.9757926
Canna Club Ltd.,DRAYTON VALLEY,AB,Alberta,C-5725 50 AVENUE,T7A 1J9,53.2210361,-114.9901819
F & L Cannabis Inc.,DRAYTON VALLEY,AB,Alberta,5521 53 AVENUE,T7A 1R8,53.2225739,-114.9877335
Mixers Cannabis,DRAYTON VALLEY,AB,Alberta,B-5236 50 STREET,T7A 1S4,53.2257925,-114.977136
Noble Growth Corp.,DRAYTON VALLEY,AB,Alberta,5630 56 STREET,T7A 0B2,53.231605,-114.9879743
Spiritleaf - Drayton Valley,DRAYTON VALLEY,AB,Alberta,1-5105 50 STREET,T7A 1J7,53.2229468,-114.9762746
The Weed Locker,DRAYTON VALLEY,AB,Alberta,2-4717 20 AVENUE,T7A 1S9,53.1932082,-114.9761411
Canna Cabana,DRUMHELLER,AB,Alberta,320 CENTRE ST    SS 9,T0J 0Y0,51.463504,-112.7074816
Value Buds at Drumheller,DRUMHELLER,AB,Alberta,B-105 GROVE PLACE,T0J 0Y0,51.4689343,-112.7123691
Lux Leaf Cannabis,ECKVILLE,AB,Alberta,4-4856 50 AVENUE,T0M 0X0,52.3594402,-114.3651512
127 ST Cannabis Queen,EDMONTON,AB,Alberta,12621 121 AVE NW,T5L 4T6,53.574967,-113.540896
ANC Inc.,EDMONTON,AB,Alberta,6914 34 ST NW,T6B 2X2,53.5060786,-113.3953644
Aurora Cannabis,EDMONTON,AB,Alberta,1338-184-8882 170 STREET NW,T5T 4J2,53.5221441,-113.6185465
Aurora Cannabis Enterprises Inc.,EDMONTON,AB,Alberta,500-10355 JASPER AVENUE NW,T5J 1Y6,53.54067,-113.4989658
Bobo's Budz,EDMONTON,AB,Alberta,12451 97 ST NW,T5G 1Z6,53.5807052,-113.4914011
BRNT Group,EDMONTON,AB,Alberta,12151 67 ST NW,T5B 1M6,53.5765914,-113.4443611
Bubble Bud,EDMONTON,AB,Alberta,15353 114 AVENUE NW,T5M 3S9,53.5626364,-113.5864987
Canna 124 Vibes,EDMONTON,AB,Alberta,10459 124 ST NW,T5N 1R7,53.5476746,-113.5357371
Canna Cabana,EDMONTON,AB,Alberta,10828 124 ST NW,T5M 0H3,53.5534234,-113.5362671
Canna Cabana,EDMONTON,AB,Alberta,4-16952 111 AVE NW,T5M 4C9,53.559954,-113.6143969
Canna Cabana,EDMONTON,AB,Alberta,30-12981 50 ST NW,T5A 3P3,53.5891504,-113.4174432
Canna Cabana,EDMONTON,AB,Alberta,8927L 82 AVENUE,T6C 0Z2,53.5176968,-113.465336
Canna Cabana,EDMONTON,AB,Alberta,9522 ELLERSLIE RD SW,T6X 0K6,53.4259762,-113.4782677
Canna Cabana,EDMONTON,AB,Alberta,101-3342 PARSONS RD NW,T6N 1B5,53.466826,-113.486791
Canna Cabana,EDMONTON,AB,Alberta,10573 114 ST NW,T5H 3J6,53.5495875,-113.517259
Canna Cabana,EDMONTON,AB,Alberta,10275 JASPER AVE NW,T5J 1X8,53.5407107,-113.4970376
Canna Cabana,EDMONTON,AB,Alberta,102-8721 156 ST NW,T5R 1Y5,53.5202764,-113.5898697
Cannabacee The Hemp House,EDMONTON,AB,Alberta,6111 28 AVE NW,T6L 6N5,53.4587796,-113.4272891
Cannabacee The Hemp House,EDMONTON,AB,Alberta,3016A 106 ST NW,T6J 5M5,53.4621312,-113.5032414
Cannabacee The Hemp House,EDMONTON,AB,Alberta,15314 18 ST NW,T5Y 6C5,53.6168627,-113.3697785
Cannabis 82,EDMONTON,AB,Alberta,8118 82 AVENUE NW,T6C 0Y4,53.5183478,-113.4538076
Cannabis Cellar Callingwood,EDMONTON,AB,Alberta,6813 177 ST NW,T5T 4K3,53.5031371,-113.6254713
Cannabis Discounter,EDMONTON,AB,Alberta,3516 EWING TRAIL SW,T6X 2X6,53.4011583,-113.491443
Cannabis Discounter,EDMONTON,AB,Alberta,2063 111 ST NW,T6J 4V9,53.4528389,-113.5137088
Cannabis Discounter,EDMONTON,AB,Alberta,3909 34 ST NW,T6T 1L5,53.4743626,-113.3915716
Cannabis Discounter,EDMONTON,AB,Alberta,17329 HILLER ROAD SW,T6W 4T4,53.4206299,-113.6199373
Cannabis Discounter,EDMONTON,AB,Alberta,15150 127 ST NW,T6V 0C5,53.6146159,-113.5426981
Cannabis Discounter,EDMONTON,AB,Alberta,1470 MCCONACHIE BLVD NW,T5Y 3X2,53.6395642,-113.4417846
Cannabis Discounter,EDMONTON,AB,Alberta,11452 JASPER AVE NW,T5K 0M1,53.5412379,-113.5186726
Cannabis House,EDMONTON,AB,Alberta,12743 VICTORIA  TRAIL NW,T5A 4T6,53.5806011,-113.3817232
Cannabis House,EDMONTON,AB,Alberta,6560 170 AVE NW,T5Y 3X6,53.6333179,-113.4417013
Cannabis House,EDMONTON,AB,Alberta,16526 59A ST NW,T5Y 3S9,53.6277014,-113.4314893
Cannabis House,EDMONTON,AB,Alberta,4212 66 ST NW,T6K 4A2,53.4809311,-113.4442019
Cannabis House,EDMONTON,AB,Alberta,18320 LESSARD RD NW,T6M 2W8,53.4863049,-113.6424495
Cannabis House,EDMONTON,AB,Alberta,4-9977 178 STREET NW,T5T 6J6,53.5370916,-113.6255112
Cannabis House,EDMONTON,AB,Alberta,18920 87 AVE NW,T5T 6J1,53.5217877,-113.6504092
Cannabis House,EDMONTON,AB,Alberta,10888 JASPER AVE NW,T5J 2B2,53.5410959,-113.508109
Cannabis House,EDMONTON,AB,Alberta,3333 34 ST NW,T6T 2K6,53.462948,-113.3927604
Cannabis House,EDMONTON,AB,Alberta,236-6655 178 ST NW,T5T 4J5,53.5009865,-113.6287394
Cannabis House,EDMONTON,AB,Alberta,16436 ELLERSLIE ROAD SW,T6W 4S8,53.422952,-113.6075513
Cannabis House,EDMONTON,AB,Alberta,20-6964 76 AVE NW,T6B 2R2,53.5126207,-113.4354164
Cannabis Life,EDMONTON,AB,Alberta,9329 156 ST NW,T5R 1Z5,53.5294687,-113.590011
Cannabis Revolution,EDMONTON,AB,Alberta,8062 167 AVE NW,T5Z 0E5,53.6293119,-113.4656611
Cannabis Spot,EDMONTON,AB,Alberta,6914 77 ST NW,T6E 6V2,53.506359,-113.444886
Cannabis Station,EDMONTON,AB,Alberta,187A-1 BONNIE DOON SHOPPING CENTRE NW,T6C 4E3,53.5201498,-113.4565513
Cannabis World,EDMONTON,AB,Alberta,3385 28A AVE NW,T6T 0P9,53.4588686,-113.39338
Crest Cannabis Castle,EDMONTON,AB,Alberta,101-3412 118 AVE NW,T5W 0Z4,53.5708836,-113.3950605
Crown Cannabis,EDMONTON,AB,Alberta,8329 CHAPPELLE WAY SW,T6W 4S1,53.3964197,-113.5942901
Crown Cannabis,EDMONTON,AB,Alberta,11242 82 ST NW,T5B 2V3,53.5617438,-113.4677673
Crown Cannabis,EDMONTON,AB,Alberta,14608 50 ST NW,T5A 4W9,53.6091017,-113.4186378
Crown Cannabis,EDMONTON,AB,Alberta,102-10771 95 STREET NW,T5H 2C9,53.5547155,-113.4836886
Crown Cannabis,EDMONTON,AB,Alberta,9533 76 AVE NW,T6C 0K1,53.5121433,-113.4757227
Crown Cannabis,EDMONTON,AB,Alberta,1515 50 STREET NW,T6L 7C9,53.4448569,-113.4183564
Crown Cannabis,EDMONTON,AB,Alberta,3816 137 AVE NW,T5Y 3E7,53.5993,-113.40008
Crown Cannabis,EDMONTON,AB,Alberta,9020 50 ST NW,T6B 2Z5,53.5224026,-113.419196
Delta 9 Cannabis Store,EDMONTON,AB,Alberta,4512 118 AVE NW,T5W 1A9,53.5707043,-113.4116564
Delta 9 Cannabis Store,EDMONTON,AB,Alberta,12620F 132 AVE NW,T5L 3P9,53.5930485,-113.5400594
Doobie Cannabis,EDMONTON,AB,Alberta,5817 132 AVENUE NW,T5A 0J1,53.5920399,-113.43154
Downtown 420,EDMONTON,AB,Alberta,1B-10020 JASPER AVE NW,T5J 1R2,53.54127,-113.49129
Edmonton Cannabis & Edibles,EDMONTON,AB,Alberta,3315 118 AVENUE NW,T5W 4X1,53.569964,-113.392177
Edmonton Cannabis & Edibles,EDMONTON,AB,Alberta,10123 82 AVENUE NW,T6E 1Z5,53.5178464,-113.4922902
Elevate,EDMONTON,AB,Alberta,10604 105 AVE NW,T5H 0L2,53.5480829,-113.5035113
Elevate,EDMONTON,AB,Alberta,14454 118 AVE NW,T5L 2M5,53.5706748,-113.5705518
Fire & Flower Cannabis Co.,EDMONTON,AB,Alberta,4357 50 ST NW,T6L 7E8,53.4816706,-113.4170412
Fire & Flower Cannabis Co.,EDMONTON,AB,Alberta,9610 165 AVE NW,T5Z 3L3,53.6264097,-113.4901984
Fire & Flower Cannabis Co.,EDMONTON,AB,Alberta,118-12222 137 AVE NW,T5L 4X5,53.6007273,-113.5329775
Fire & Flower Cannabis Co.,EDMONTON,AB,Alberta,2412 RABBIT HILL ROAD NW,T6R 3B5,53.4552862,-113.5661559
Fire & Flower Cannabis Co.,EDMONTON,AB,Alberta,113-13710 42 ST NW,T5Y 2Z2,53.598081,-113.4069987
Fire & Flower Cannabis Co.,EDMONTON,AB,Alberta,122-9080 25 AVE SW,T6X 2H4,53.4108051,-113.4823017
Fire & Flower Cannabis Co.,EDMONTON,AB,Alberta,10141 100A ST NW,T5J 0R5,53.5418649,-113.4920221
Fire & Flower Cannabis Co.,EDMONTON,AB,Alberta,5844 TERRACE RD NW,T6A 3Y8,53.5404093,-113.4260167
Firestone Cannabis - 99,EDMONTON,AB,Alberta,9851 63 AVE NW,T6E 0G7,53.4994386,-113.485536
Flower Junction,EDMONTON,AB,Alberta,5936 104 ST NW,T6H 2K3,53.4970328,-113.498169
Four20,EDMONTON,AB,Alberta,10806 82 AVE NW,T6E 2B3,53.5183048,-113.5098327
FOUR20 Premium Market,EDMONTON,AB,Alberta,155-5055 101 AVE NW,T6A 0G7,53.539007,-113.4228164
FOUR20 Premium Market,EDMONTON,AB,Alberta,4-3749 17 STREET NW,T6T 1A7,53.4765437,-113.365974
Ganja Hut,EDMONTON,AB,Alberta,C-7507 50 ST NW,T6B 2W8,53.5111317,-113.4177469
Glenora Cannabis,EDMONTON,AB,Alberta,12321 107 AVE NW,T5M 3R2,53.5507871,-113.535399
Hey Bud Retail Cannabis,EDMONTON,AB,Alberta,10311 103 AVENUE,T5J 0M3,53.5443835,-113.497881
Hey Bud Retail Cannabis,EDMONTON,AB,Alberta,15820 STONY PLAIN RD NW,T5P 3Z6,53.5417735,-113.5947979
Hollybud Cannabis,EDMONTON,AB,Alberta,6004 184 ST NW,T6M 1X7,53.4945247,-113.6405699
Hybrid Infusions Ltd.,EDMONTON,AB,Alberta,14849 124 AVE NW,T5L 3B2,53.5783559,-113.5769499
Krave Cannabis,EDMONTON,AB,Alberta,12614 118 AVE NW,T5L 2K8,53.5705881,-113.5402782
Kurve Cannabis,EDMONTON,AB,Alberta,8260 118 AVE NW,T5B 0S3,53.5704983,-113.4689294
Kushi Cannabis,EDMONTON,AB,Alberta,9442 149 STREET NW,T5R 1C6,53.5311456,-113.578558
Kushi Cannabis,EDMONTON,AB,Alberta,382 SADDLEBACK RD NW,T6J 4R7,53.46009,-113.53115
Lakewood Cannabis,EDMONTON,AB,Alberta,1525 LAKEWOOD ROAD WEST  NW,T6K 3S4,53.4581826,-113.4610419
Leisure Club,EDMONTON,AB,Alberta,9461 49 STREET NW,T6B 2L8,53.5351358,-113.4137187
Lucid Cannabis,EDMONTON,AB,Alberta,4355 167 AVE NW,T5Y 3Y2,53.6277745,-113.4072929
Lucid Cannabis,EDMONTON,AB,Alberta,B-15211 111 AVE NW,T5M 2R1,53.558518,-113.582994
Lucid Cannabis,EDMONTON,AB,Alberta,6613 177 STREET,T5T 4K3,53.50247,-113.626872
Lucid Cannabis,EDMONTON,AB,Alberta,991 TAMARACK WAY NW,T6T 0N3,53.4796114,-113.3680587
Lux Leaf Cannabis,EDMONTON,AB,Alberta,3908 GATEWAY BLVD NW,T6J 7A9,53.4740372,-113.4929239
Lux Leaf Cannabis - Glenridding,EDMONTON,AB,Alberta,16781 RABBIT HILL RD SW,T6W 5A3,53.4093334,-113.6120061
Lux Leaf Cannabis- Heritage,EDMONTON,AB,Alberta,10946 23 AVE NW,T6J 7J9,53.4554539,-113.5118126
"Mantra Cannabis, Chill'em",EDMONTON,AB,Alberta,708 MASSSEY WAY NW,T6R 3S6,53.4520668,-113.5594238
Mind-Full,EDMONTON,AB,Alberta,10430 118 AVE NW,T5G 0P7,53.5704781,-113.5008515
Mountain Standard Cannabis,EDMONTON,AB,Alberta,6626 127 AVE NW,T5C 1P9,53.5852063,-113.4440146
Mountain Standard Cannabis,EDMONTON,AB,Alberta,13124 82 ST NW,T5E 2T5,53.5917251,-113.4678176
Mountain Standard Cannabis,EDMONTON,AB,Alberta,9729 118 AVE NW,T5G 0P4,53.5701348,-113.4932951
New Life Canna Ltd.,EDMONTON,AB,Alberta,14033 156 ST NW,T6V 1J1,53.6021942,-113.5877795
Nspire Cannabis Inc.,EDMONTON,AB,Alberta,3-5010 76 AVE NW,T6B 0A6,53.5127684,-113.4193114
NUMO Cannabis,EDMONTON,AB,Alberta,1109-10235 124 ST NW,T5N 1P9,53.5440217,-113.5354496
Numo Cannabis,EDMONTON,AB,Alberta,13656 137 AVE NW,T5L 5G6,53.6005719,-113.5585721
NUMO Cannabis,EDMONTON,AB,Alberta,10765 97 ST NW,T5H 2M2,53.5534274,-113.489869
NUMO Cannabis Central,EDMONTON,AB,Alberta,1-10502 107 AVE NW,T5H 0W2,53.5515568,-113.5013058
Numo Cannabis Corp.,EDMONTON,AB,Alberta,11733 95 ST NW,T5G 1M1,53.5696422,-113.486964
Partake Cannabis Inc.,EDMONTON,AB,Alberta,9336 37 AVE NW,T6E 5K3,53.4725436,-113.4749313
Planet Hollyweed,EDMONTON,AB,Alberta,831 DANIELS WAY SW,T6W 4T5,53.3987711,-113.5427769
Plant Life,EDMONTON,AB,Alberta,21526 92 AVE NW,T5T 7W2,53.5278485,-113.6893184
Plantlife,EDMONTON,AB,Alberta,5229 167 AVE NW,T5Y 0L2,53.6274206,-113.4156811
Plantlife,EDMONTON,AB,Alberta,14130 28 AVE SW,T6W 3Y9,53.4113985,-113.5676408
Plantlife,EDMONTON,AB,Alberta,10328 103 ST NW,T5J 0Y9,53.5453901,-113.4970008
Plantlife,EDMONTON,AB,Alberta,17324 HILLER RD SW,T6W 4H3,53.4216357,-113.61918
Plantlife,EDMONTON,AB,Alberta,6639 25 AVE SW,T6X 2Z3,53.4100061,-113.4442153
Plantlife,EDMONTON,AB,Alberta,104-2217 101 ST NW,T6N 0B8,53.4530692,-113.4877747
Plantlife,EDMONTON,AB,Alberta,9776-9530 170 STREET NW,T5T 5L9,53.535361,-113.61621
Plantlife,EDMONTON,AB,Alberta,10185 186 ST NW,T5S 0G5,53.5428189,-113.6459453
Plantlife,EDMONTON,AB,Alberta,12920 167 AVE NW,T6V 1J6,53.6292773,-113.5469562
Plantlife,EDMONTON,AB,Alberta,5245 ELLERSLIE RD SW,T6X 1X2,53.4234644,-113.4223084
Plantlife,EDMONTON,AB,Alberta,6115 CURRENTS DR NW,T6W 2Z4,53.43647,-113.60212
Plantlife,EDMONTON,AB,Alberta,1309 WINDERMERE WAY SW,T6W 2P3,53.4350762,-113.6156699
Pluto Cannabis,EDMONTON,AB,Alberta,106-10104 111 AVE NW,T5G 0B3,53.55905,-113.494
Pop's Cannabis,EDMONTON,AB,Alberta,256 MANNING CROSS NW UNIT A106-2,T5A 5A1,53.6009285,-113.4237621
Pop's Cannabis,EDMONTON,AB,Alberta,12751 50 ST NW,T5A 4L8,53.5867938,-113.4169557
Pop's Cannabis (WEST),EDMONTON,AB,Alberta,12988 50 ST NW,T5A 4L2,53.5890619,-113.4192297
Pop's Cannabis (WEST),EDMONTON,AB,Alberta,17042 90 AVE NW,T5T 1L6,53.5254193,-113.6185851
Pop's Cannabis (WEST),EDMONTON,AB,Alberta,12918 82 ST NW,T5E 2T2,53.587924,-113.4678328
Pop's Cannabis (WEST),EDMONTON,AB,Alberta,14147 127 ST NW,T6V 1E7,53.6036812,-113.540484
Pop's Cannabis (WEST),EDMONTON,AB,Alberta,13712 113A ST NW,T5X 4H7,53.6000818,-113.5175264
Pop's Cannabis (WEST),EDMONTON,AB,Alberta,12950 97 STREET NW,T8A 4W2,53.5887166,-113.4926089
Pop's Cannabis (WEST),EDMONTON,AB,Alberta,13210 118 AVE NW,T5L 4N4,53.5706149,-113.551043
Pop's Cannabis (WEST),EDMONTON,AB,Alberta,10404 68 AVE NW,T6H 2A9,53.5046164,-113.4981511
Pop's Cannabis Co.,EDMONTON,AB,Alberta,13572 FORT RD NW,T5A 1C5,53.5987458,-113.4229708
Select Cannabis,EDMONTON,AB,Alberta,10124 149 ST NW,T5P 1L1,53.5424199,-113.5785585
Select Cannabis,EDMONTON,AB,Alberta,8924 118 AVENUE NW,T5B 0T6,53.5706037,-113.4791378
Select Cannabis,EDMONTON,AB,Alberta,13546 97 ST NW,T5E 4E2,53.5974637,-113.4933883
Smokey's,EDMONTON,AB,Alberta,5017 22 AVE SW,T6X 2N4,53.4137833,-113.4193435
Smokey's,EDMONTON,AB,Alberta,7223 101 AVE NW,T6A 0H9,53.5409312,-113.4396412
Smokey's,EDMONTON,AB,Alberta,2366 23 AVE NW,T6T 0R1,53.4552288,-113.377369
Space Race Cannabis,EDMONTON,AB,Alberta,11627 163 STREET NW,T5M 3W6,53.5679467,-113.600905
Spiritleaf - Gateway,EDMONTON,AB,Alberta,4219 CALGARY TRAIL NW,T6J 5P4,53.4787948,-113.4939063
Spiritleaf - Heritage Links,EDMONTON,AB,Alberta,103-10903 23 AVE NW,T6J 1X3,53.453493,-113.5094697
Spiritleaf - MacEwan,EDMONTON,AB,Alberta,11156 ELLERSLIE RD SW,T6W 1A2,53.4263318,-113.5189231
Spiritleaf - Whyte Ave,EDMONTON,AB,Alberta,10134 82 AVE NW,T6E 1Z4,53.5183229,-113.4923174
The Cannabis Cellar,EDMONTON,AB,Alberta,11639A JASPER AVE NW LOWER GROUND FLOOR,T5K 0M9,53.5407248,-113.5223314
The Local Cannabist,EDMONTON,AB,Alberta,B1-14727 87 AVE NW,T5R 4E5,53.5191375,-113.5772583
Token Naturals Ltd.,EDMONTON,AB,Alberta,12526 126 AVENUE NW,T5L 3C7,53.5833464,-113.5382536
T's Cannabis,EDMONTON,AB,Alberta,12303A 118 AVE NW,T5L 2K2,53.5700864,-113.5344558
T's Cannabis,EDMONTON,AB,Alberta,5233 TERWILLEGAR BLVD NW,T6R 0C5,53.4445461,-113.5783076
URBN Leaf Cannabis Company Clareview,EDMONTON,AB,Alberta,14053 VICTORIA TRAIL NW,T5Y 2B6,53.6029259,-113.3839257
Value Buds - Garneau,EDMONTON,AB,Alberta,8211 111 ST NW,T6G 2V1,53.5184812,-113.5172308
Value Buds - Oxford Park,EDMONTON,AB,Alberta,15274 127 ST NW,T6V 0C5,53.6165934,-113.5424507
Value Buds - Sherbrooke,EDMONTON,AB,Alberta,11835 ST ALBERT TRAIL NW,T5L 5B5,53.57119,-113.5487885
Value Buds at 112th Street,EDMONTON,AB,Alberta,10387 112 ST NW,T5K 1M9,53.5458152,-113.5133664
Value Buds at Belmont Town,EDMONTON,AB,Alberta,13524 VICTORIA TRAIL NW,T5A 5C9,53.597787,-113.3870519
Value Buds at Chappelle Commons,EDMONTON,AB,Alberta,14143 28 AVE SW,T6W 4H2,53.4092035,-113.5671702
Value Buds at Griesbach,EDMONTON,AB,Alberta,106-9910 137 AVE NW,T5E 6W1,53.6006465,-113.4950511
Value Buds at Hamptons,EDMONTON,AB,Alberta,19908 LESSARD RD NW,T6M 0T9,53.4781246,-113.6722301
Value Buds at Heritage Valley,EDMONTON,AB,Alberta,2706 JAMES MOWATT TRAIL SW,T6W 3R3,53.4068716,-113.5361216
Value buds at Jasper Ave & 121 Street,EDMONTON,AB,Alberta,B-12120 JASPER AVE NW,T5N 3J8,53.5412826,-113.5317167
Value Buds at Jasper Gates,EDMONTON,AB,Alberta,14971 STONY PLAIN RD NW,T5P 4W1,53.5395491,-113.5786982
Value Buds at Mayfield Common,EDMONTON,AB,Alberta,120 MAYFIELD COMMON NW,T5P 4B3,53.5438434,-113.6137771
Value Buds at Meyokumin,EDMONTON,AB,Alberta,5619 23 AVE NW,T6L 7B9,53.4532371,-113.4265217
Value Buds at Namao,EDMONTON,AB,Alberta,16616 95 ST NW,T5Z 3L2,53.628087,-113.4876204
Value Buds at NW Landing,EDMONTON,AB,Alberta,737 MISTATIM WAY,T6V 0M8,53.6032326,-113.5795721
Value Buds at Off Whyte,EDMONTON,AB,Alberta,B-8015 104 ST NW,T6E 4E3,53.5163946,-113.4964833
Value Buds at Rabbit Hill Road,EDMONTON,AB,Alberta,5035 MULLEN RD NW,T6R 0S9,53.4342578,-113.575439
Value Buds at Riverbend Square,EDMONTON,AB,Alberta,544 RIVERBEND SQ NW,T6R 2E3,53.4683054,-113.5873531
Value Buds at Summerside,EDMONTON,AB,Alberta,936 91 ST SW,T6X 0P2,53.4241981,-113.4763202
Value Buds at the Meadows,EDMONTON,AB,Alberta,1938 38 AVE NW,T6T 0B9,53.4788975,-113.3732653
Viridis Cannabis,EDMONTON,AB,Alberta,17912 107 AVE NW,T5S 1J1,53.5535459,-113.6295375
Wake N' Bake Cannabis,EDMONTON,AB,Alberta,6609 99 ST NW,T6E 3P7,53.5031916,-113.4857058
